,x_gnl,y_gnl,z_gnl,r_gnl,x_gt,y_gt,z_gt,r_gt,x_B0,y_B0,z_B0
114,-88.325,113.095,-4.25,143.56445983257132,-92.49307243973894,116.12008988170794,-5.761857955537231,148.5666272437337,0.2950000000000017,-0.06499999999999773,0.9400000000000004
115,75.68,-86.61,97.47999999999999,150.80046848498324,71.34033836376153,-82.39634457253196,100.97927964411055,148.57798085253037,-3.1799999999999926,-0.09000000000000341,0.789999999999992
116,-137.62,-11.879999999999999,60.295,150.7250076703918,-132.99167324042352,-13.05769433912291,64.98279623814201,148.5935810850167,2.0600000000000023,0.10000000000000142,0.6950000000000003
117,-127.885,65.19,26.32,145.93957440944675,-129.9852469058078,65.79791018848472,29.744952443720113,148.69529782146742,1.4150000000000063,0.06999999999999318,0.6900000000000013
118,-103.725,99.065,-3.79,143.48756958220034,-108.01912343572403,102.07860851132932,-5.291282355467084,148.71506652789654,0.355000000000004,0.08499999999999375,1.2199999999999998
119,-133.925,-32.64,59.945,150.32122758105635,-129.56465473038634,-33.49011939513365,65.06556375814247,148.80226960523632,1.954999999999984,0.21000000000000085,0.5850000000000009
120,-141.9,28.2,26.325000000000003,147.05712392437266,-143.27136928441382,28.279908365680036,29.6449956294024,149.01430884203512,1.0600000000000023,0.05000000000000071,1.2050000000000018
121,105.74000000000001,-87.815,61.085,150.4135987021068,102.2885771110717,-86.06949327212257,65.87224050563883,149.03040880558686,1.2000000000000028,-0.125,0.49499999999999744
122,143.23000000000002,-26.845,-2.9699999999999998,145.7570235396962,146.39913641731917,-27.65330782960755,-4.582596347736428,149.05842065090502,0.15000000000000568,-0.09499999999999886,0.8900000000000001
123,58.879999999999995,-99.975,97.685,151.71005888478555,55.38091608522676,-94.71079168924922,100.92512481992303,149.07401097696516,-3.4200000000000017,0.16500000000000625,0.875
124,143.67,5.885,-33.474999999999994,147.64176367229015,143.47988648911075,7.336155714550127,-39.78825243803982,149.07515567548273,1.4699999999999989,-0.06500000000000039,1.0350000000000037
125,-102.685,-53.75,97.80000000000001,151.65490382946285,-96.9606791422006,-52.01275623160516,100.60103899724936,149.08812547567712,-1.585000000000008,0.03999999999999915,0.2400000000000091
126,126.4,-68.245,27.755000000000003,146.3054005537736,127.98315407595928,-70.13409071494868,30.531416237714815,149.09944931194073,1.0300000000000011,0.11499999999999488,0.6650000000000027
127,40.535,-108.465,97.32,151.30453606556625,38.217392708173335,-102.86001711068998,100.95139868305654,149.10377970221816,-3.7850000000000037,-0.07500000000000284,0.47999999999998977
128,145.55,11.469999999999999,-3.1899999999999995,146.03899524682058,148.50776640608066,12.552893632676339,-4.829261190663774,149.11557123628623,0.45000000000001705,-0.02000000000000135,0.9100000000000001
129,-145.0,9.125,25.945,147.5902975189435,-145.94500286321525,8.391409319600255,29.44957510747818,149.12289255886898,0.8300000000000125,0.07499999999999929,1.0850000000000009
130,-116.56,84.33,-4.015,143.92883147762836,-120.7994972844128,87.34823539768455,-5.579643622912672,149.1756186319161,0.3400000000000034,0.030000000000001137,1.255
131,146.005,-7.975,-2.8899999999999997,146.25383549086501,148.91311735019733,-7.551578046891752,-4.624544074749119,149.1761685318779,0.32499999999998863,0.04499999999999993,0.8700000000000001
132,-76.535,-87.465,97.18,151.51124444674474,-72.4548451008652,-83.47809486157159,100.20208681957614,149.19368318835012,-2.4650000000000034,-0.005000000000009663,0.4000000000000057
133,-22.08,-114.275,97.465,151.85535032508318,-21.024252487108665,-108.21431776847099,100.58733959113852,149.23193575357902,-3.8299999999999983,0.10499999999998977,0.3050000000000068
134,135.43,-50.754999999999995,27.62,147.24379027081233,136.49453400898915,-52.212020399777906,30.46136444479756,149.28076772443495,1.2800000000000011,-0.134999999999998,0.8900000000000006
135,-41.625,-108.61500000000001,97.24000000000001,151.64402622071776,-39.63120655037194,-103.0348401812789,100.49749299195318,149.28682768914211,-3.395000000000003,0.05499999999999261,0.3100000000000023
136,138.215,-45.53,-3.5900000000000003,145.56778134749058,141.51728738894587,-47.23919235822625,-5.413004257010845,149.29160907321423,0.03499999999999659,0.00999999999999801,0.8500000000000001
137,-127.93,67.37,-4.58,144.66173063899961,-131.8309274284438,69.85269412947908,-5.823948166225877,149.307436774037,0.37999999999999545,-0.0799999999999983,1.12
138,73.785,121.6,-33.515,146.1453231540449,74.60795396215526,123.1117350068875,-39.93402461024344,149.39067043291791,1.9350000000000023,0.0899999999999892,1.134999999999998
139,-144.66,-10.265,26.33,147.40026951201122,-145.90977526766272,-11.886783101603022,29.80995150121908,149.39742748678583,0.9300000000000068,0.04499999999999993,1.1499999999999986
140,-0.10000000000000009,-116.21000000000001,96.685,151.2146396883005,-0.24584662761835843,-110.55335119682876,100.50147598229287,149.40766572044777,-3.62,-0.1600000000000108,0.16500000000000625
141,-142.55,31.555,-4.6850000000000005,146.0797783101473,-145.67761258906637,32.63438512606231,-6.021647404419909,149.4096052456783,0.10999999999998522,-0.11500000000000199,1.0649999999999995
142,-136.865,49.49,-3.84,145.5912217629026,-140.2633769687673,51.299612142612176,-5.043407623721074,149.43527389851423,0.22499999999999432,0.0,0.8799999999999999
143,-59.31,-99.39,97.64500000000001,151.4503886463773,-56.48166792375113,-94.5686313736166,101.01726210349892,149.45866349668353,-2.8800000000000026,0.0799999999999983,0.4650000000000034
144,19.880000000000003,-114.295,97.525,151.6108522411261,18.635176994745166,-108.5287694622627,101.08621162496569,149.47971702978901,-3.969999999999999,0.015000000000000568,0.6450000000000102
145,141.415,25.77,-33.334999999999994,147.56504874242614,141.4129208303001,27.672129192622613,-39.806573585110016,149.4922212437714,1.5949999999999989,0.030000000000001137,1.0350000000000037
146,-146.495,-6.37,-4.195,146.69632966670943,-149.308964244334,-7.222392267118204,-5.426096410600584,149.58199181730757,-0.14500000000001023,0.08999999999999986,0.915
147,128.01999999999998,63.425,-33.78,146.81805974066845,128.16733974137645,66.00589908395801,-40.02003912072723,149.61700846323455,1.4899999999999807,0.125,1.2299999999999969
148,136.42000000000002,44.675,-33.459999999999994,147.40563348574187,136.40899409022842,46.976969386419064,-39.75401626424659,149.64835826222253,1.700000000000017,0.08499999999999375,1.2000000000000028
149,117.59,80.52000000000001,-33.51,146.41351608472894,117.93989802632262,83.10031875878181,-39.805209080525565,149.66608565140893,1.7199999999999989,-0.0899999999999892,1.1400000000000006
150,89.92500000000001,110.375,-33.315,146.2299926624546,90.72314586775049,112.29203557418366,-39.77404326199799,149.74032511966223,1.7750000000000057,0.015000000000000568,1.2950000000000017
151,-144.35,-25.715000000000003,-4.955,146.7110517299556,-147.11806414869258,-27.594399945260424,-6.2679158286665695,149.8147605412533,-0.21999999999999886,-0.045000000000001705,1.1749999999999998
152,-128.555,-51.825,59.775,150.9584989221047,-124.64215894694922,-52.132469952217235,64.84307562621285,149.8602237651544,2.204999999999984,-0.125,0.7950000000000017
153,91.86500000000001,-103.315,60.81,151.03664509594643,89.46658029861076,-100.63380553398974,65.82634845767012,149.88175325185932,0.9950000000000045,0.07500000000000284,0.9699999999999989
154,140.52499999999998,-32.085,-33.474999999999994,147.98082743412388,140.81129662023307,-32.01159204571205,-40.19058849969236,149.89278396615347,1.3549999999999898,0.005000000000002558,0.6850000000000023
155,143.81,-12.79,-33.345,148.18432057611875,144.03403535647215,-12.134591331849057,-39.78291502859752,149.9190847625247,1.6100000000000136,-0.08999999999999986,1.0050000000000026
156,56.95,131.41000000000003,-33.71,147.154260369196,57.30676025658548,132.62626218877753,-40.02977881342627,149.92055691306632,2.1099999999999994,-0.04999999999998295,1.3699999999999974
157,105.25,96.045,-33.260000000000005,146.325507011656,105.94826078237637,98.4589724204726,-39.61548847059197,149.961962309345,1.4099999999999966,-0.14499999999999602,1.0799999999999983
158,115.855,-85.53999999999999,26.905,146.50498507886948,117.90235963649205,-87.67475994142316,30.180550798239,149.99565188739297,0.8250000000000028,0.060000000000002274,0.38500000000000156
159,75.825,-116.065,60.655,151.32866618976675,74.16791382615483,-112.79152329318953,65.48752246665092,150.03807105845553,0.894999999999996,0.06499999999999773,0.6850000000000023
160,103.1,-100.72,27.08,146.65636728147294,105.27962999146594,-102.57499449319985,30.550289368878268,150.12911165707388,0.6999999999999886,0.060000000000002274,0.6899999999999977
